video_id,artist_name,title,published_at,view_count,like_count,comment_count,has_call2go,call2go_type,call2go_source,video_call2go,channel_call2go,is_auto_generated,is_oac_channel
l20M2NArfq8,Matuê,Reza do Milhão,2024-08-06T00:00:22Z,9669073,51805,0,1,link_direto,canal,nenhum,link_direto,1,1
vbdF7M5xHaw,Ícaro e Gilmar,Ícaro e Gilmar -  Hoje a noite não tem luar / Vou te procurar [ DVD Sextou BB em Casa ],2025-10-17T13:02:03Z,611253,2069,41,0,nenhum,nenhum,nenhum,nenhum,0,0
u6Z-II5UU8c,Ícaro e Gilmar,Ícaro e Gilmar - ⁠ Os corações não são iguais / Vida minha [ DVD Sextou BB em Casa ],2025-10-17T13:01:57Z,905661,2859,55,0,nenhum,nenhum,nenhum,nenhum,0,0
r4L1b2ew310,Ícaro e Gilmar,Ícaro e Gilmar - ⁠ Fio de cabelo/ Telefone mudo [ DVD Sextou BB em Casa ],2025-10-17T13:01:46Z,634393,2109,18,0,nenhum,nenhum,nenhum,nenhum,0,0
mwmwj2V__PQ,Ícaro e Gilmar,Ícaro e Gilmar - ⁠ Te amo cada vez mais / Não sei dizer que eu não te amo [ DVD Sextou BB em Casa ],2025-10-17T13:01:43Z,469990,1612,51,0,nenhum,nenhum,nenhum,nenhum,0,0
dxFRLaiL4-Q,Ícaro e Gilmar,Ícaro e Gilmar - ⁠ Carla / A sua maneira [ DVD Sextou BB em Casa ],2025-10-17T13:01:22Z,531562,2611,38,0,nenhum,nenhum,nenhum,nenhum,0,0
briJDCQWSsQ,Ícaro e Gilmar,Ícaro e Gilmar - ⁠ Acorrentado em você / Sonhos perdidos [ DVD Sextou BB em Casa ],2025-10-17T13:01:14Z,585301,1627,39,0,nenhum,nenhum,nenhum,nenhum,0,0
SbZAFIiLwYY,Ícaro e Gilmar,Ícaro e Gilmar -  Um bom perdedor / Será⁠ [ DVD Sextou BB em Casa ],2025-10-17T13:01:02Z,1657938,6413,93,0,nenhum,nenhum,nenhum,nenhum,0,0
PEgPGGi9WUU,Ícaro e Gilmar,Ícaro e Gilmar - ⁠ Vou deixar / Do seu lado [ DVD Sextou BB em Casa ],2025-10-17T13:00:57Z,292583,843,33,0,nenhum,nenhum,nenhum,nenhum,0,0
JLsiW8TRd3s,Ícaro e Gilmar,Ícaro e Gilmar - ⁠ Amor de violeiro / Me apaixonei [ DVD Sextou BB em Casa ],2025-10-17T13:00:40Z,991470,3905,64,0,nenhum,nenhum,nenhum,nenhum,0,0
ZQRpQe2WFsY,Ícaro e Gilmar,Ícaro e Gilmar - ⁠ Lembranças de amor/Mensagem pra ela [ DVD Sextou BB em Casa ],2025-10-17T13:00:32Z,1329049,5281,64,0,nenhum,nenhum,nenhum,nenhum,0,0
IZCB65i6rh0,Ícaro e Gilmar,Ícaro e Gilmar - ⁠ Eu amo / Pra sempre [ DVD Sextou BB em Casa ],2025-10-17T13:00:28Z,359987,917,35,0,nenhum,nenhum,nenhum,nenhum,0,0
8FA4VYNeMio,Ícaro e Gilmar,Ícaro e Gilmar - ⁠ Mil razões para chorar/ Porta-retrato [ DVD Sextou BB em Casa ],2025-10-17T13:00:17Z,358162,864,15,0,nenhum,nenhum,nenhum,nenhum,0,0
2DK_RC998k8,Ícaro e Gilmar,Ícaro e Gilmar - ⁠ Não preciso de você / Vivendo por viver [ DVD Sextou BB em Casa ],2025-10-17T13:00:09Z,487183,1612,51,0,nenhum,nenhum,nenhum,nenhum,0,0
30CVP5BHX2w,Ícaro e Gilmar,Ícaro e Gilmar - ⁠ Tentação cruel / Pago pra ver [ DVD Sextou BB em Casa ],2025-10-17T13:00:06Z,791959,3076,69,0,nenhum,nenhum,nenhum,nenhum,0,0
11q1B-Dj3yI,Ícaro e Gilmar,Ícaro e Gilmar -  Lanterna dos Afogados / Como eu quero⁠ [ DVD Sextou BB em Casa ],2025-10-17T13:00:02Z,1273721,4755,66,0,nenhum,nenhum,nenhum,nenhum,0,0
Lej3otZh75Y,Ícaro e Gilmar,Ícaro e Gilmar - ⁠ Não desfinaliza nosso fim  [ Acústico ],2025-10-15T22:00:34Z,69792,857,33,0,nenhum,nenhum,nenhum,nenhum,0,0
0WzVtZRato8,Ícaro e Gilmar,Ícaro e Gilmar  [ DvD  Completo Nunca deixe de sonhar ],2025-10-13T13:30:30Z,52882,527,19,0,nenhum,nenhum,nenhum,nenhum,0,0
OnS7o85YJvM,Ícaro e Gilmar,Não Desfinaliza o Nosso Fim 🎶🚀,2025-09-25T13:42:36Z,13284,375,8,0,nenhum,nenhum,nenhum,nenhum,0,0
8SAN2fNDWrw,Ícaro e Gilmar,Não Desfinaliza o Nosso Fim 🎶🚀,2025-09-25T13:37:16Z,7877,75,3,0,nenhum,nenhum,nenhum,nenhum,0,0
9zWxHUWdoXE,Ícaro e Gilmar,Ícaro e Gilmar - ⁠ Não desfinaliza nosso fim [ DVD Calopsia ],2025-09-12T13:00:52Z,125960330,21591,1855,0,nenhum,nenhum,nenhum,nenhum,0,0
y-0wLm9iTOM,Ícaro e Gilmar,Ícaro e Gilmar - ⁠Eu não falo de amor  [ DVD Calopsia ],2025-09-12T13:00:48Z,7852531,3568,227,0,nenhum,nenhum,nenhum,nenhum,0,0
5hG4G7WFOwg,Ícaro e Gilmar,Ícaro e Gilmar - ⁠Amantes/Mal Acostumado Part. Tatau [ DVD Calopsia ],2025-09-12T13:00:43Z,2112167,2181,226,0,nenhum,nenhum,nenhum,nenhum,0,0
3c_bssYAsco,Ícaro e Gilmar,Ícaro e Gilmar -  Apareço Namorando   [ Acústico ],2025-08-21T22:00:08Z,33331,483,21,0,nenhum,nenhum,nenhum,nenhum,0,0
mKhomuf0-F4,Ícaro e Gilmar,Ícaro e Gilmar -   Metade Vagabundo  [ Acústico ],2025-08-13T22:01:03Z,64503,914,35,0,nenhum,nenhum,nenhum,nenhum,0,0
302n-B9CMEY,Ícaro e Gilmar,Ícaro e Gilmar -  Cara de Amor  [ Acústico ],2025-08-04T22:00:04Z,96538,1207,59,0,nenhum,nenhum,nenhum,nenhum,0,0
4R9nSoX-T7w,Ícaro e Gilmar,Ícaro e Gilmar -  Ela não ta sendo ela  [ Acústico ],2025-07-28T22:00:10Z,49483,812,49,0,nenhum,nenhum,nenhum,nenhum,0,0
NyvEW8mmX5A,Ícaro e Gilmar,Ícaro e Gilmar - ⁠Não Ama Ninguém [ DVD Calopsia ],2025-07-04T12:59:23Z,280138,2668,62,0,nenhum,nenhum,nenhum,nenhum,0,0
ct4CmYiIZvk,Ícaro e Gilmar,Ícaro e Gilmar - ⁠Metade vagabundo [ DVD Calopsia ],2025-07-04T12:59:19Z,53919593,6728,582,0,nenhum,nenhum,nenhum,nenhum,0,0
jwd4aL5eBzo,Ícaro e Gilmar,Ícaro e Gilmar - ⁠Apareço Namorando [ DVD Calopsia ],2025-07-04T12:59:16Z,187397,1883,44,0,nenhum,nenhum,nenhum,nenhum,0,0
y8F5dTK5Tyk,Ícaro e Gilmar,Ícaro e Gilmar - ⁠Ela não tá sendo ela [ DVD Calopsia ],2025-06-27T13:01:52Z,13572768,7696,1299,0,nenhum,nenhum,nenhum,nenhum,0,0
L-d1taEcDYc,Ícaro e Gilmar,Ícaro e Gilmar - Cara de amor [ DVD Calopsia ],2025-06-27T13:01:38Z,14156412,7315,217,0,nenhum,nenhum,nenhum,nenhum,0,0
8WPTGaYpyws,Ícaro e Gilmar,Ícaro e Gilmar -  Cortado na foto [ Acústico ],2025-06-11T23:54:52Z,43216,753,36,0,nenhum,nenhum,nenhum,nenhum,0,0
PdSRn3psx1Y,Ícaro e Gilmar,Ícaro e Gilmar -  Pessoa 30 [ Acústico ],2025-06-03T22:00:33Z,57177,1060,66,0,nenhum,nenhum,nenhum,nenhum,0,0
hnc78qSSN8U,Ícaro e Gilmar,Ícaro e Gilmar - Cortado na Foto [ DVD Calopsia ],2025-05-02T13:01:16Z,10400925,8053,176,0,nenhum,nenhum,nenhum,nenhum,0,0
OPFz3lZmoos,Ícaro e Gilmar,Ícaro e Gilmar - Meu Sumiço [ DVD Calopsia ],2025-05-02T13:00:45Z,617454,3734,135,0,nenhum,nenhum,nenhum,nenhum,0,0
9wToO2tOFkY,Ícaro e Gilmar,"Ícaro e Gilmar, Murilo Huff - Pessoa 30  [ DVD Calopsia ]",2025-04-25T13:00:13Z,16040595,15219,2180,0,nenhum,nenhum,nenhum,nenhum,0,0
K0yGX8RNb0k,Ícaro e Gilmar,Ícaro e Gilmar - Voltável  [ DVD Calopsia ],2025-01-31T13:00:23Z,102821923,105582,2567,0,nenhum,nenhum,nenhum,nenhum,0,0
qQnU5UKgr7Y,Ícaro e Gilmar,"Paixão de Peão /Que Pescar Que Nada - Ícaro e Gilmar, Humberto e Ronaldo,Panda [DVD Cê tá doido]",2025-01-26T15:01:07Z,503950,2203,20,0,nenhum,nenhum,nenhum,nenhum,0,0
yJ9oMqxrjnM,Ícaro e Gilmar,"Coração Cigano/O Gavião/Acidente de Amor- Ícaro e Gilmar, Humberto e Ronaldo,Panda [DVD Cê tá doido]",2025-01-26T13:01:14Z,1247550,4387,33,0,nenhum,nenhum,nenhum,nenhum,0,0
kdXWS9KPvmQ,Ícaro e Gilmar,"12 Horas /Pra Você Acreditar - Ícaro e Gilmar, Humberto e Ronaldo,Panda [DVD Cê tá doido]",2025-01-25T15:01:01Z,30014900,65540,593,0,nenhum,nenhum,nenhum,nenhum,0,0
pud31yyZyVs,Ícaro e Gilmar,"Antes de Voltar pra Casa/A Ferro e Fogo - Ícaro e Gilmar, Humberto e Ronaldo,Panda [DVD Cê tá doido]",2025-01-25T13:01:08Z,4994023,10042,122,0,nenhum,nenhum,nenhum,nenhum,0,0
JKodkVUy5Cc,Ícaro e Gilmar,"Tudo que vai/Tempo Perdido - Ícaro e Gilmar, Humberto e Ronaldo, Panda [DVD Cê tá doido]",2025-01-24T13:00:21Z,7833092,32784,309,0,nenhum,nenhum,nenhum,nenhum,0,0
Hy1y1wBTjIY,Ícaro e Gilmar,"Eu Não Sou Ele / Pecado de Amor - Ícaro e Gilmar,Humberto e Ronaldo,Panda [DVD Cê tá doido]",2024-12-29T15:20:25Z,3344707,8471,102,0,nenhum,nenhum,nenhum,nenhum,0,0
cJAgzxcH5Qs,Ícaro e Gilmar,"Sensível Demais / É Isso Aí - Ícaro e Gilmar,Panda, Humberto e Ronaldo [DVD Cê tá doido]",2024-12-29T13:55:13Z,1325395,4408,53,0,nenhum,nenhum,nenhum,nenhum,0,0
3zxC7IpKdSI,Ícaro e Gilmar,"Tem Que Ser Você/O Que Combina Comigo É Você- Ícaro e Gilmar, Panda, Humberto e Ronaldo[Cê tá doido]",2024-12-29T13:00:21Z,8588251,25955,183,0,nenhum,nenhum,nenhum,nenhum,0,0
-CP4Vs4JaSc,Ícaro e Gilmar,"Decida/Seu amor ainda é tudo - Ícaro e Gilmar,Panda,Humberto e Ronaldo[ DVD Cê tá doido - Rio Preto]",2024-12-28T20:09:15Z,3036469,12086,121,0,nenhum,nenhum,nenhum,nenhum,0,0
wXKv48AeCB4,Ícaro e Gilmar,"Ícaro e Gilmar, Panda, Humberto e Ronaldo - Cê tá doido [ DVD Cê tá doido - Rio Preto ]",2024-12-28T16:16:02Z,1765500,6661,96,0,nenhum,nenhum,nenhum,nenhum,0,0
yQKFjFWGHoI,Ícaro e Gilmar,"Ícaro e Gilmar, Juarez - Dom da Vida [Clipe Oficial ]",2024-11-08T16:54:06Z,20227024,37424,870,0,nenhum,nenhum,nenhum,nenhum,0,0
jPR72yxzCSU,Ícaro e Gilmar,"Ícaro e Gilmar, Luan Pereira - Diferentona [ Clipe Oficial ]",2024-07-05T13:00:18Z,35032273,54486,1319,0,nenhum,nenhum,nenhum,nenhum,0,0
KgUtlD7TTq8,Ícaro e Gilmar,Ícaro e Gilmar - O defeito e o perfeito  [ DvD Nunca Deixe de Sonhar ],2024-05-31T13:00:17Z,520571,4056,211,0,nenhum,nenhum,nenhum,nenhum,0,0
emCaJBLiJ3c,Filipe Ret,Rap da Lealdade,2026-01-15T00:00:59Z,1014418,11826,192,1,link_direto,canal,nenhum,link_direto,1,1
xYWXxl03j2M,Filipe Ret,Poesias (Medley) (Ao Vivo),2025-11-30T19:37:59Z,318,5,1,1,link_direto,canal,nenhum,link_direto,1,1
YTB0-fPpNZc,Filipe Ret,A Meu Favor (Ao Vivo),2025-11-30T19:36:29Z,554,4,0,1,link_direto,canal,nenhum,link_direto,1,1
ZoHFNeCTOik,Filipe Ret,Good Vibe (Ao Vivo),2025-11-30T19:36:17Z,1371,9,0,1,link_direto,canal,nenhum,link_direto,1,1
i0J-aTAugng,Filipe Ret,Melhor Agora,2025-11-30T16:08:42Z,470753,2764,12,1,link_direto,canal,nenhum,link_direto,1,1
GoRTWHrko8w,Filipe Ret,Good Vibe,2025-11-30T16:08:41Z,572055,3491,12,1,link_direto,canal,nenhum,link_direto,1,1
-R5idTONDYs,Filipe Ret,Voando Num Cisne Negro (Ao Vivo),2025-10-24T00:04:58Z,233744,1045,4,1,link_direto,canal,nenhum,link_direto,1,1
gMEXgrXnrlU,Filipe Ret,Quero Paz (Ao Vivo),2025-10-24T00:04:53Z,191321,915,9,1,link_direto,canal,nenhum,link_direto,1,1
6XeSomUpvoo,Filipe Ret,Vida Eterna (Ao Vivo),2025-10-24T00:04:48Z,188508,1071,5,1,link_direto,canal,nenhum,link_direto,1,1
lOP-CCQG24I,Filipe Ret,Vibe Infinita (Ao Vivo),2025-10-24T00:04:37Z,138658,685,8,1,link_direto,canal,nenhum,link_direto,1,1
dIMh72GMV10,Filipe Ret,Da Onde Eu Venho (Ao Vivo),2025-10-24T00:04:14Z,305746,1903,8,1,link_direto,canal,nenhum,link_direto,1,1
22xuGiFDySY,Filipe Ret,Selvagem (Ao Vivo),2025-10-24T00:03:29Z,223873,1139,5,1,link_direto,canal,nenhum,link_direto,1,1
V0qTs9qoK78,Filipe Ret,Cena de Cinema (Ao Vivo),2025-10-24T00:02:56Z,209442,859,6,1,link_direto,canal,nenhum,link_direto,1,1
mRmuYfme4Ac,Filipe Ret,Emoções (Ao Vivo),2025-10-24T00:02:48Z,181905,725,3,1,link_direto,canal,nenhum,link_direto,1,1
UDvappPjaBY,Filipe Ret,Quando O Tempo Fechar (Ao Vivo),2025-10-24T00:02:33Z,293789,1664,8,1,link_direto,canal,nenhum,link_direto,1,1
hmi9odEcD2U,Filipe Ret,Não Sou Daqui (Ao Vivo),2025-10-24T00:02:04Z,368053,1790,7,1,link_direto,canal,nenhum,link_direto,1,1
k0rbpv7ArWA,Filipe Ret,Acima De Mim Só Deus (Ao Vivo),2025-10-24T00:01:52Z,154680,638,3,1,link_direto,canal,nenhum,link_direto,1,1
gTvE9YsvQQE,Filipe Ret,Grama Verde (Ao Vivo),2025-10-24T00:01:37Z,383480,1887,13,1,link_direto,canal,nenhum,link_direto,1,1
VsTEZN6nxWk,Filipe Ret,Tudo Nosso,2025-10-03T16:38:36Z,57044,586,6,1,link_direto,canal,nenhum,link_direto,1,1
2XsH1XqF8C8,Filipe Ret,Dentro de Você,2025-10-01T20:06:53Z,114354,824,10,1,link_direto,canal,nenhum,link_direto,1,1
sA2kQVpf62M,Filipe Ret,Louco Pra Voltar (2.0),2025-10-01T20:06:17Z,109861,1593,39,1,link_direto,canal,nenhum,link_direto,1,1
PLd821UbmO0,Filipe Ret,Tributo ao TTK,2025-10-01T20:04:29Z,10747,217,16,1,link_direto,canal,nenhum,link_direto,1,1
-8Cg9xkRhho,Filipe Ret,Neurótico de Guerra (Ao Vivo),2025-08-08T12:25:23Z,128517,614,5,1,link_direto,canal,nenhum,link_direto,1,1
1ZFHaqU48Gw,Filipe Ret,Ter Fé Pra Tudo (Ao Vivo),2025-08-08T12:25:23Z,51924,351,4,1,link_direto,canal,nenhum,link_direto,1,1
5Y-tUzpC-oM,Filipe Ret,Só Pra Você Lembrar (Ao Vivo),2025-08-08T12:25:23Z,244821,1757,10,1,link_direto,canal,nenhum,link_direto,1,1
DEVh3XBqOYw,Filipe Ret,Me Sinto Abençoado (Ao Vivo),2025-08-08T12:25:23Z,113385,514,1,1,link_direto,canal,nenhum,link_direto,1,1
JC_83q0elZM,Filipe Ret,Ilusão (Ao Vivo),2025-08-08T12:25:23Z,156160,589,0,1,link_direto,canal,nenhum,link_direto,1,1
QL5EwiYtWEk,Filipe Ret,Retiavéliko (Ao Vivo),2025-08-08T12:25:23Z,50190,157,1,1,link_direto,canal,nenhum,link_direto,1,1
YNnQCsxCHis,Filipe Ret,Além do Dinheiro (Ao Vivo),2025-08-08T12:25:23Z,371657,2263,1,1,link_direto,canal,nenhum,link_direto,1,1
_HhyLE9lUg8,Filipe Ret,Deus Perdoa (Ao Vivo),2025-08-08T12:25:23Z,157721,665,3,1,link_direto,canal,nenhum,link_direto,1,1
b98wk-1ShlM,Filipe Ret,Konteiner (Ao Vivo),2025-08-08T12:25:23Z,88294,347,0,1,link_direto,canal,nenhum,link_direto,1,1
dmV4_Mlmg5Y,Filipe Ret,Faça Você Mesmo (Ao Vivo),2025-08-08T12:25:23Z,145422,549,1,1,link_direto,canal,nenhum,link_direto,1,1
kgVjku54MXg,Filipe Ret,D.U.T.U.M.O.B (Ao Vivo),2025-08-08T12:25:23Z,60395,173,0,1,link_direto,canal,nenhum,link_direto,1,1
pgJ0oV3mTFg,Filipe Ret,Vermelho Fogo (Ao Vivo),2025-08-08T12:25:23Z,70989,220,0,1,link_direto,canal,nenhum,link_direto,1,1
tC6sixw0ecM,Filipe Ret,Estilo Livre (Ao Vivo),2025-08-08T12:25:23Z,50329,139,1,1,link_direto,canal,nenhum,link_direto,1,1
vsEBN5_4Xhs,Filipe Ret,Amor Livre (Ao Vivo),2025-08-08T12:25:23Z,688274,5144,16,1,link_direto,canal,nenhum,link_direto,1,1
-IhgioJPVkg,Filipe Ret,War (Ao Vivo),2025-08-08T12:25:22Z,204827,947,5,1,link_direto,canal,nenhum,link_direto,1,1
-octp_k3y5g,Filipe Ret,Réus (Ao Vivo),2025-08-08T12:25:22Z,140024,628,0,1,link_direto,canal,nenhum,link_direto,1,1
GZ0mSugdXig,Filipe Ret,Invicto (Ao Vivo),2025-08-08T12:25:22Z,474354,2304,8,1,link_direto,canal,nenhum,link_direto,1,1
HVmPuhBtGXw,Filipe Ret,Vizão de Cria 2 (Ao Vivo),2025-08-08T12:25:22Z,90507,438,1,1,link_direto,canal,nenhum,link_direto,1,1
IVy4AJTTKwE,Filipe Ret,Corte Americano (Ao Vivo),2025-08-08T12:25:22Z,120185,498,3,1,link_direto,canal,nenhum,link_direto,1,1
PL787dt5ENE,Filipe Ret,Melhor Agora (Ao Vivo),2025-08-08T12:25:22Z,141247,889,7,1,link_direto,canal,nenhum,link_direto,1,1
U3d7ddsciJY,Filipe Ret,Poesias (Medley) (Ao Vivo),2025-08-08T12:25:22Z,140470,857,4,1,link_direto,canal,nenhum,link_direto,1,1
XoFUqiZFL90,Filipe Ret,Chefe do Crime Perfeito (Ao Vivo),2025-08-08T12:25:22Z,112302,496,1,1,link_direto,canal,nenhum,link_direto,1,1
ivroP3aHMdE,Filipe Ret,Não Existe Poesia Sem Pecado (Ao Vivo),2025-08-08T12:25:22Z,37977,120,0,1,link_direto,canal,nenhum,link_direto,1,1
kICP4repTI8,Filipe Ret,Louco Pra Voltar (Ao Vivo),2025-08-08T12:25:22Z,244809,1139,0,1,link_direto,canal,nenhum,link_direto,1,1
nn3eBtYwMlc,Filipe Ret,Good Vibe (Ao Vivo),2025-08-08T12:25:22Z,147453,659,0,1,link_direto,canal,nenhum,link_direto,1,1
pKn0QVusSsc,Filipe Ret,7 Meiota (Ao Vivo),2025-08-08T12:25:22Z,70364,174,0,1,link_direto,canal,nenhum,link_direto,1,1
8bSWzGv-Z6k,Filipe Ret,A Meu Favor (Ao Vivo),2025-08-08T12:25:21Z,46237,145,0,1,link_direto,canal,nenhum,link_direto,1,1
FR9kwxgFAUI,Filipe Ret,Acende a Vela (Ao Vivo),2025-08-08T12:25:21Z,64721,275,0,1,link_direto,canal,nenhum,link_direto,1,1
mfYn_iwOXJ0,Mc Jacaré,Acertei?,2026-03-25T01:26:06Z,20621,947,92,1,link_direto,canal,nenhum,link_direto,0,0
W1MiS2sGxko,Mc Jacaré,CARNÍVORO 🥩,2026-03-23T23:45:40Z,22418,1048,34,1,link_direto,canal,nenhum,link_direto,0,0
vC-JSBFkUcc,Mc Jacaré,Ouvi dizer! 💭,2026-03-23T02:03:30Z,24636,1001,58,1,link_direto,canal,nenhum,link_direto,0,0
wBsO1knsnCQ,Mc Jacaré,O bebê você me desculpa,2026-03-20T20:52:35Z,97650,2575,43,1,link_direto,canal,nenhum,link_direto,0,0
mxp4O6jfeys,Mc Jacaré,Falta uma coisa aí 🙏🏻,2026-03-19T20:40:15Z,29105,1304,35,1,link_direto,canal,nenhum,link_direto,0,0
O2vXPMl46FE,Mc Jacaré,OUVI DIZER 🔥,2026-03-19T20:38:16Z,38950,2378,45,1,link_direto,canal,nenhum,link_direto,0,0
i__48nBmIpk,Mc Jacaré,Quem já passou por isso?,2026-03-19T20:36:05Z,7030,404,11,1,link_direto,canal,nenhum,link_direto,0,0
RUUJX9Yn42c,Mc Jacaré,JACARÉ NOS EUA,2026-03-16T00:50:02Z,22560,883,30,1,link_direto,canal,nenhum,link_direto,0,0
qB1WyNvdA4E,Mc Jacaré,OUVI DIZER - MC JACARÉ (Clipe Oficial),2026-03-13T14:58:09Z,451194,12666,268,1,link_direto,video,link_direto,link_direto,0,0
G9_B55MO_iA,Mc Jacaré,O bebê você me desculpa 💭,2026-02-22T16:35:27Z,88671,3393,64,1,link_direto,canal,nenhum,link_direto,0,0
pSGMyWSroPw,Mc Jacaré,É hit 🔥#mcjacaré #funk #funkbrasil #automobile,2026-02-22T16:31:23Z,113429,2959,41,1,link_direto,canal,nenhum,link_direto,0,0
uE9l2hD4Q_o,Mc Jacaré,O bebê 💭 #funk #mcjacaré #funkbrasil,2026-02-22T16:28:03Z,62546,2480,45,1,link_direto,canal,nenhum,link_direto,0,0
vjL30UlkuHg,Mc Jacaré,O bebê você me desculpa #mcjacaré #funk #musica #funkbrasil,2026-02-20T13:48:23Z,170640,4105,44,1,link_direto,canal,nenhum,link_direto,0,0
3j8H6h1yP54,Mc Jacaré,Essa explodiu,2026-02-20T01:28:26Z,60042,1826,41,1,link_direto,canal,nenhum,link_direto,0,0
FIIjvC-ykKQ,Mc Jacaré,Meu carro novo 🔥,2026-02-20T01:27:09Z,337122,8517,162,1,link_direto,canal,nenhum,link_direto,0,0
2izipo5_Ig8,Mc Jacaré,QUANTAS MÚSICAS DO JACA VOCÊ CONHECE? #funk #mcjacaré #musica,2026-02-20T01:25:28Z,55579,1920,46,1,link_direto,canal,nenhum,link_direto,0,0
d9C9lMVAdJs,Mc Jacaré,CARNÍVORO AO VIVO 🔥 #mcjacaré #funk #funkbrasil #funkbrasil,2026-02-12T16:43:39Z,60393,2542,60,1,link_direto,canal,nenhum,link_direto,0,0
PX7szdmZSEo,Mc Jacaré,É hit não tem jeito,2026-02-12T16:34:45Z,94675,2795,48,1,link_direto,canal,nenhum,link_direto,0,0
-IlVJU3gLg8,Mc Jacaré,DO MAIS CARNÍVORO Q TEM!,2026-02-12T16:29:50Z,94407,3259,46,1,link_direto,canal,nenhum,link_direto,0,0
hToGSAFPwds,Mc Jacaré,"MC JACARÉ, MC LELE JP, MC NEGÃO ORIGINAL, JAPA NK - CARNÍVORO (Lyric Video Oficial)",2026-01-23T15:00:07Z,44577044,211671,2076,1,link_direto,video,link_direto,link_direto,0,0
3U0YLGbkfho,Mc Jacaré,MC JACARÉ - EU JÁ (Clipe Oficial),2025-12-22T21:00:06Z,1287428,17793,428,1,link_direto,video,link_direto,link_direto,0,0
SqqcNWGYR2o,Mc Jacaré,Quem? Eu?,2025-12-08T23:54:47Z,75430,2178,122,1,link_direto,canal,nenhum,link_direto,0,0
5CrWBVaZGGo,Mc Jacaré,Quem eu? #funk #denorteasul,2025-12-04T19:30:51Z,109301,2572,47,1,link_direto,canal,nenhum,link_direto,0,0
dPMqTvZGisw,Mc Jacaré,"MC JACARÉ, DJ JHOW BEATS, JOHN DJ, DJ ANDREOLI - KIKA COMO TU (Clipe Oficial)",2025-11-28T18:00:08Z,475272,5965,86,1,link_direto,video,link_direto,link_direto,0,0
lKXQL0ktxG4,Mc Jacaré,"MC JACARÉ, MATHEUS LACERDA, DJ ANDREOLI, DJ AKZIM - MADRUGADA FRIA",2025-11-28T15:00:07Z,243796,3137,65,1,link_direto,video,link_direto,link_direto,0,0
BW1rgfhK7p4,Mc Jacaré,MC JACARÉ - ESCORREGA NA PONTO 30 (Visualizer),2025-11-27T21:00:07Z,109443,1757,37,1,link_direto,video,link_direto,link_direto,0,0
GPLyFhNI3JQ,Mc Jacaré,"MC JACARÉ, CJNOBEAT - MÁQUINA DE AMOR (Clipe Oficial)",2025-11-27T15:00:08Z,380099,5651,113,1,link_direto,video,link_direto,link_direto,0,0
p9Z9Sxxd4IE,Mc Jacaré,"MC JACARÉ, DJ JHOW BEATS - AMIZADE COM MULHER (Clipe Oficial)",2025-11-26T21:00:07Z,1677376,17758,215,1,link_direto,video,link_direto,link_direto,0,0
C2BnvEC049U,Mc Jacaré,MC JACARÉ - PPK É BOM (visualizer),2025-11-26T18:00:07Z,210014,3134,63,1,link_direto,video,link_direto,link_direto,0,0
aK939iBzABc,Mc Jacaré,"MC JACARÉ, DJ TF, MC ROSE DA TRETA - EU JÁ (visualizer)",2025-11-26T15:00:07Z,871559,12325,265,1,link_direto,video,link_direto,link_direto,0,0
2YB48XhJG_Y,Mc Jacaré,Rajada de grave eu to pocas 🔥 #RAJADADEGRAVE #shorts @YouTubeBrasil @YouTubeMusic,2025-11-24T23:46:28Z,88696,3026,78,1,link_direto,canal,nenhum,link_direto,0,0
SKk_Ci1ID6k,Mc Jacaré,"MC JACARÉ, LUAN PEREIRA, DJ ANDREOLI - SENTA NO FAZENDEIRO 2 (Clipe Oficial)",2025-11-21T15:00:07Z,1891985,22818,714,1,link_direto,video,link_direto,link_direto,0,0
H5OEmbDWWhk,Mc Jacaré,Aooo semana boa,2025-11-18T16:54:26Z,135619,3129,40,1,link_direto,canal,nenhum,link_direto,0,0
sUGTaX8mDd0,Mc Jacaré,🙏🏽,2025-11-18T01:00:39Z,216026,2445,30,1,link_direto,canal,nenhum,link_direto,0,0
IVSdSt9DWRc,Mc Jacaré,essa é a melhor,2025-11-17T10:30:57Z,106671,1952,28,1,link_direto,canal,nenhum,link_direto,0,0
0hBLwg_uoIg,Mc Jacaré,Cadê será?,2025-11-16T17:25:59Z,82802,1832,27,1,link_direto,canal,nenhum,link_direto,0,0
U9i7b0OT3DM,Mc Jacaré,Rajada de grave 🔉🔥,2025-11-13T14:12:02Z,78040,2404,23,1,link_direto,canal,nenhum,link_direto,0,0
AETqUyH1TLU,Mc Jacaré,o maior talento….,2025-11-13T13:41:33Z,162352,1322,17,1,link_direto,canal,nenhum,link_direto,0,0
gEzGn5zVbgo,Mc Jacaré,RAJADA DE GRAVE 🥶,2025-11-11T01:35:17Z,51636,1312,20,1,link_direto,canal,nenhum,link_direto,0,0
mY4NSz-IZVU,Mc Jacaré,TOP 3 YOUTUBE,2025-11-09T22:07:04Z,80004,2146,46,1,link_direto,canal,nenhum,link_direto,0,0
O0RqH8lSiC0,Mc Jacaré,e saiu um hit 🔥,2025-11-08T18:54:17Z,74941,2054,33,1,link_direto,canal,nenhum,link_direto,0,0
-g8DwhNISeA,Mc Jacaré,JACARÉ E TRIBO DA PERIFERIA,2025-11-08T18:51:42Z,192814,1905,31,1,link_direto,canal,nenhum,link_direto,0,0
